,Original_Testing_Data,Predictions
55093,15.0,151.73782
55094,10.0,149.057
55095,8.0,149.53407
55096,20.0,149.94948
55097,18.0,151.00421
55098,13.0,152.1826
55099,18.0,154.66782
55100,9.0,154.15488
55101,16.0,151.58156
55102,17.0,152.00967
55103,18.0,152.49754
55104,23.000000000000004,153.57736
55105,3.0,154.78168
55106,4.0,149.67043
55107,9.0,145.02678
55108,10.0,143.88103
55109,4.0,144.51984
55110,4.0,143.7974
55111,2.0,142.00183
55112,5.0,143.02548
55113,3.0,143.62567
55114,3.0,144.71046
55115,5.0,145.7597
55116,3.0,147.30815
55117,4.0,146.76636
55118,6.0,145.32524
55119,6.0,146.73099
55120,3.0,147.91074
55121,9.0,149.11008
55122,13.999999999999998,150.61131
55123,13.0,149.06664
55124,6.0,149.53114
55125,11.0,151.36725
55126,10.0,150.94841
55127,4.0,148.09999
55128,11.0,148.576
55129,9.0,148.96754
55130,11.0,150.00717
55131,6.999999999999999,151.15053
55132,12.0,153.63264
55133,11.0,153.2437
55134,5.0,150.69322
55135,6.0,151.1773
55136,21.0,151.64801
55137,13.999999999999998,152.71478
55138,4.0,153.88972
55139,4.0,162.02455
55140,2.0,166.70082
55141,3.0,166.11987
55142,1.0,168.48746
55143,1.0,167.62317
55144,1.0,166.57254
55145,2.0,168.12238
55146,3.0,169.61398
55147,1.0,172.33772
55148,1.5,171.96748
55149,2.0,171.35666
55150,2.0,172.03601
55151,4.0,172.74953
55152,8.0,173.67375
55153,10.0,162.96149
55154,6.999999999999999,154.98877
55155,4.0,155.78523
55156,1.0,158.22305
55157,11.0,155.86972
55158,18.0,154.3467
55159,12.0,156.22812
55160,19.0,159.58261
55161,6.999999999999999,158.53886
55162,10.0,156.19875
55163,16.0,156.292
55164,6.0,156.57758
55165,13.0,157.36563
55166,13.999999999999998,158.3242
55167,13.0,153.70958
55168,23.000000000000004,143.26332
55169,29.0,140.20523
55170,31.000000000000004,140.09894
55171,21.0,141.30238
55172,17.0,136.50145
55173,19.0,136.93814
55174,17.0,136.57133
55175,23.000000000000004,137.4377
55176,31.000000000000004,138.3183
55177,19.0,141.14302
55178,24.0,143.03767
55179,9.0,138.95042
55180,8.0,139.44019
55181,22.0,139.21094
55182,23.000000000000004,140.06647
55183,3.0,140.97182
55184,3.0,153.7259
55185,19.0,166.57993
55186,6.0,167.21274
55187,77.0,171.66971
55188,102.99999999999999,230.57481
55189,74.0,249.30101
55190,72.0,257.68967
55191,93.0,279.01288
55192,72.0,272.70728
55193,45.0,268.5182
55194,64.0,266.47928
55195,77.0,264.79807
55196,77.0,263.42856
55197,52.0,262.04532
55198,79.0,280.38718
55199,41.0,272.9834
55200,49.0,268.42975
55201,108.0,266.05493
55202,150.0,264.23138
55203,131.0,262.70663
55204,9.0,261.1939
55205,9.0,169.79395
55206,10.0,143.14294
55207,13.0,136.12897
55208,10.0,135.47144
55209,13.999999999999998,138.65523
55210,5.0,134.21062
55211,13.0,135.68283
55212,9.0,134.27467
55213,6.999999999999999,133.53145
55214,10.0,132.58282
55215,16.0,137.55
55216,11.0,140.78412
55217,12.0,137.62677
55218,4.0,138.27176
55219,10.0,136.86156
55220,12.0,136.1343
55221,2.0,135.3059
55222,3.0,150.5591
55223,1.0,163.29292
55224,4.0,164.58035
55225,10.0,168.019
55226,9.0,167.45969
55227,6.999999999999999,166.786
55228,6.999999999999999,167.493
55229,6.0,168.14453
55230,4.0,169.01088
55231,8.0,169.90385
55232,1.0,172.06073
55233,5.0,171.28607
55234,8.0,170.52036
55235,3.0,171.17514
55236,10.0,171.85535
55237,12.0,172.73802
55238,2.0,173.6571
55239,6.0,162.10046
55240,5.0,153.11627
55241,3.0,153.65016
55242,2.0,155.4751
55243,3.0,154.37366
55244,2.5,151.98271
55245,2.0,152.18329
55246,6.999999999999999,152.44397
55247,5.0,153.20969
55248,1.0,154.12053
55249,1.0,157.20111
55250,2.0,156.18982
55251,2.0,154.10593
55252,1.0,154.33089
55253,6.0,154.65785
55254,2.0,155.4648
55255,172.0,156.41634
55256,303.0,164.51767
55257,256.0,167.38841
55258,142.0,166.63058
55259,145.0,168.67773
55260,138.0,167.83902
55261,108.99999999999999,166.99689
55262,145.0,167.62334
55263,202.0,168.26645
55264,191.0,169.12422
55265,115.00000000000001,170.0093
55266,144.0,172.13011
55267,105.99999999999999,171.4001
55268,139.0,170.63455
55269,205.99999999999997,171.28127
55270,323.0,171.9534
55271,265.0,172.82767
55272,36.0,173.73987
55273,71.0,158.14235
55274,61.0,144.86914
55275,61.0,145.10646
55276,73.0,144.3871
55277,42.0,143.9394
55278,32.0,141.93468
55279,34.0,143.00607
55280,42.0,143.6066
55281,77.0,144.69208
55282,47.0,145.74185
55283,85.0,147.28549
55284,51.0,146.74507
55285,38.0,145.26926
55286,48.0,146.27179
55287,54.0,146.94598
55288,81.0,148.0476
55289,10.0,149.13858
55290,13.0,217.23738
55291,6.999999999999999,246.64133
55292,6.0,255.71378
55293,16.0,278.0596
55294,13.999999999999998,271.95663
55295,9.0,267.92917
55296,6.0,265.95602
55297,10.0,264.2982
55298,8.0,262.9515
55299,3.0,261.59058
55300,4.0,279.8114
55301,10.0,272.43954
55302,10.0,267.90942
55303,6.999999999999999,265.55884
55304,13.0,263.75864
55305,16.0,262.25586
55306,12.0,260.7646
55307,20.0,173.26384
55308,17.0,152.3526
55309,8.0,147.11273
55310,9.0,145.06747
55311,10.0,144.03781
55312,9.0,141.89948
55313,6.999999999999999,142.92159
55314,6.0,143.52573
55315,17.0,144.61516
55316,1.0,145.66698
55317,6.999999999999999,147.18898
55318,8.0,146.65405
55319,12.0,145.19128
55320,24.999999999999996,146.20328
55321,18.0,146.88107
55322,21.0,147.98648
55323,6.999999999999999,149.07968
55324,10.0,282.33594
55325,12.0,406.69522
55326,13.999999999999998,614.6888
55327,13.0,600.47675
55328,3.0,528.49097
55329,6.0,495.74173
55330,2.0,414.3451
55331,5.0,352.29297
55332,12.0,378.7887
55333,12.0,556.65186
55334,4.0,540.406
55335,8.0,493.66754
55336,3.0,444.87384
55337,5.0,409.1746
55338,9.0,348.7427
55339,5.0,375.96777
55340,12.0,551.22833
55341,11.0,319.07806
55342,6.999999999999999,233.32758
55343,12.0,188.64517
55344,12.0,166.06218
55345,5.0,154.71504
55346,9.0,148.05258
55347,2.0,147.96553
55348,9.0,148.34486
55349,13.0,149.37814
55350,21.0,150.49986
55351,8.0,152.937
55352,10.0,152.63922
55353,2.0,150.12411
55354,4.0,150.65321
55355,4.0,151.11429
55356,9.0,152.17505
55357,43.0,153.3311
55358,45.0,161.66084
55359,35.0,166.61032
55360,22.0,166.1027
55361,27.999999999999996,168.49553
55362,22.0,167.65906
55363,17.0,166.85298
55364,29.0,167.49316
55365,27.0,168.14453
55366,24.0,169.01105
55367,18.0,169.90402
55368,22.0,172.06073
55369,17.0,171.28642
55370,29.0,170.52052
55371,29.0,171.17532
55372,63.0,171.85553
55373,31.000000000000004,172.73802
55374,2.0,173.65744
55375,3.0,182.4816
55376,5.0,185.38496
55377,1.0,188.14511
55378,2.0,186.77388
55379,1.0,184.49232
55380,3.0,183.81813
55381,2.0,185.4691
55382,3.0,187.35243
55383,1.0,189.38824
55384,6.0,191.31947
55385,3.0,190.90938
55386,1.0,188.61736
55387,2.0,187.8561
55388,6.999999999999999,189.22406
55389,3.0,190.87006
55390,1.0,192.67542
55391,55.0,194.4059
55392,102.0,166.02937
55393,60.0,149.27666
55394,59.00000000000001,147.65952
55395,123.0,145.7664
55396,86.0,145.49284
55397,41.0,142.99457
55398,49.99999999999999,144.2863
55399,87.0,144.91498
55400,55.99999999999999,146.14832
55401,59.00000000000001,147.29785
55402,132.0,148.50887
55403,102.99999999999999,148.32271
55404,57.0,146.51599
55405,99.0,147.71411
55406,138.0,148.42885
55407,228.0,149.66286
55408,161.0,150.84795
55409,267.0,150.12686
55410,280.0,148.5925
55411,193.0,149.35135
55412,299.0,151.35196
55413,153.0,151.01091
55414,79.0,148.18481
55415,84.0,148.66273
55416,118.00000000000001,149.0565
55417,158.0,150.09715
55418,114.0,151.24377
55419,236.00000000000003,153.72624
55420,159.0,153.3263
55421,87.0,150.77359
55422,97.0,151.25218
55423,140.0,151.72443
55424,115.00000000000001,152.7924
55425,2.0,153.96992
55426,3.0,162.77397
55427,4.0,167.8629
55428,1.0,167.40747
55429,1.0,169.43762
55430,1.0,168.45483
55431,1.2,167.80983
55432,1.4,168.64012
55433,1.6,169.30643
55434,1.8000000000000003,170.1271
55435,2.0,170.96701
55436,1.0,172.8196
55437,3.0,172.05559
55438,2.333333333333333,171.50108
55439,1.6666666666666667,172.19519
55440,1.0,172.83453
55441,3.0,173.65779
55442,11.0,174.52037
55443,17.0,158.69806
55444,12.0,145.74477
55445,5.0,146.23573
55446,9.0,143.68062
55447,6.0,142.13525
55448,10.0,142.87111
55449,8.0,143.50906
55450,15.0,144.59952
55451,5.0,145.65169
55452,6.0,147.16957
55453,8.0,146.63585
55454,6.999999999999999,145.17584
55455,11.0,146.1892
55456,10.0,146.8682
55457,8.0,147.9741
55458,8.0,149.06766
55459,9.0,150.60426
55460,11.0,149.18237
55461,5.0,149.72658
55462,6.999999999999999,151.59134
55463,5.0,151.15567
55464,6.999999999999999,148.30727
55465,13.999999999999998,148.7735
55466,11.0,149.17001
55467,6.0,150.21272
55468,6.0,151.36346
55469,10.0,153.8468
55470,9.0,153.43225
55471,6.999999999999999,150.87645
55472,4.0,151.34818
55473,12.0,151.8225
55474,6.0,152.89217
55475,15.0,154.07314
55476,20.0,137.2804
55477,36.0,126.64283
55478,19.0,123.69464
55479,33.0,127.13877
55480,26.0,128.5653
55481,20.0,124.609764
55482,20.0,124.493164
55483,8.0,123.66235
55484,21.0,123.68863
55485,24.999999999999996,123.77483
55486,37.0,128.90892
55487,29.0,130.52795
55488,16.0,127.06819
55489,13.999999999999998,127.01462
55490,13.0,126.33819
55491,34.0,126.43899
55492,2.0,126.61724
55493,2.0,140.01083
55494,2.5,147.44296
55495,3.0,149.09187
55496,2.0,152.56366
55497,1.0,151.73044
55498,2.0,149.66837
55499,2.0,150.09424
55500,2.0,150.47942
55501,4.0,151.31058
55502,4.0,152.22896
55503,2.0,154.98155
55504,3.0,154.0453
55505,5.0,152.05946
55506,5.0,152.48793
55507,8.0,152.92429
55508,6.0,153.78566
55509,4.0,154.74458
55510,11.0,150.50964
55511,6.0,144.9555
55512,13.0,143.92653
55513,5.0,144.36357
55514,6.0,143.66843
55515,1.0,141.8708
55516,1.0,142.91507
55517,1.0,143.51955
55518,4.0,144.60931
55519,6.0,145.6613
55520,5.0,147.18176
55521,2.0,146.64752
55522,5.0,145.18614
55523,3.4999999999999996,146.19829
55524,2.0,146.87679
55525,8.0,147.98201
55526,9.0,149.07504
55527,18.0,146.97758
55528,5.0,143.55302
55529,5.0,143.36172
55530,6.999999999999999,144.11783
55531,6.999999999999999,143.55406
55532,6.0,141.81207
55533,5.0,142.87592
55534,24.0,143.48158
55535,6.0,144.57307
55536,9.0,145.62627
55537,4.0,147.13626
55538,1.0,146.60493
55539,26.0,145.14973
55540,32.0,146.16602
55541,66.0,146.84656
55542,21.0,147.95384
55543,24.0,149.04791
55544,39.0,149.21037
55545,39.0,145.4269
55546,35.0,145.14836
55547,40.0,145.3005
55548,24.999999999999996,145.1099
55549,18.0,142.96898
55550,17.0,144.27153
55551,18.0,144.90572
55552,48.0,146.14299
55553,24.0,147.29356
55554,42.0,148.47899
55555,38.0,148.29163
55556,24.0,146.51204
55557,33.0,147.72237
55558,48.0,148.44292
55559,52.0,149.68073
55560,4.0,150.86684
55561,4.0,149.9153
55562,10.0,147.98648
55563,5.0,148.60915
55564,3.0,150.45657
55565,4.0,150.23024
55566,3.0,147.43918
55567,2.0,147.97394
55568,4.0,148.35329
55569,5.0,149.38655
55570,4.5,150.50896
55571,4.0,152.94867
55572,3.0,152.64935
55573,3.0,150.13254
55574,6.0,150.66025
55575,8.0,151.12184
55576,6.999999999999999,152.18243
55577,4.0,153.33865
55578,4.0,161.62186
55579,3.0,167.09322
55580,3.0,168.8723
55581,3.0,169.28685
55582,5.0,168.61334
55583,5.0,169.24683
55584,3.4999999999999996,171.66371
55585,3.0,171.27887
55586,1.0,170.97044
55587,24.0,171.81345
55588,24.999999999999996,162.05426
55589,30.0,155.00269
55590,19.0,156.08524
55591,42.0,158.81569
55592,23.000000000000004,157.57874
55593,20.0,154.98122
55594,27.999999999999996,154.93124
55595,17.0,155.138
55596,36.0,155.8802
55597,26.0,156.85732
55598,41.0,160.35143
55599,26.0,159.10779
55600,27.999999999999996,156.75945
55601,35.0,156.76253
55602,41.0,157.04245
55603,40.0,157.84148
55604,3.0,159.54329
55605,2.333333333333333,153.43585
55606,1.6666666666666667,146.8232
55607,1.0,145.40388
55608,1.0,145.88077
55609,2.0,145.14493
55610,3.0,143.91812
55611,3.0,145.72502
55612,1.0,147.6456
55613,2.0,147.69969
55614,3.0,146.06487
55615,4.0,147.08508
55616,1.0,147.71704
55617,4.0,148.78534
55618,1.0,161.80852
55619,6.999999999999999,172.16463
55620,3.0,174.91774
55621,1.0,175.82532
55622,3.0,173.97462
55623,4.0,172.6216
55624,5.0,174.13794
55625,4.0,176.57025
55626,4.0,179.28696
55627,2.0,179.08775
55628,5.0,177.05367
55629,3.0,175.66458
55630,8.0,176.9867
55631,2.0,178.8683
55632,5.0,181.01248
55633,55.99999999999999,183.12883
55634,24.999999999999996,226.97081
55635,41.0,238.67032
55636,31.000000000000004,243.68008
55637,19.0,259.25064
55638,20.0,253.391
55639,24.999999999999996,249.8186
55640,17.0,248.5152
55641,40.0,247.64627
55642,32.0,247.05501
55643,19.0,246.42787
55644,31.000000000000004,260.60986
55645,37.0,254.30493
55646,30.0,250.56526
55647,37.0,249.02951
55648,46.00000000000001,247.99452
55649,45.0,247.22777
55650,40.0,246.4514
55651,54.0,185.63431
55652,26.0,174.34813
55653,35.0,169.28067
55654,18.0,169.36258
55655,13.999999999999998,167.99083
55656,24.999999999999996,166.91016
55657,34.0,167.48665
55658,26.0,168.13869
55659,36.0,169.00522
55660,33.0,169.89888
55661,16.0,172.05713
55662,13.0,171.28041
55663,30.0,170.51451
55664,51.0,171.17
55665,40.0,171.85054
55666,51.0,172.73355
55667,3.0,173.65298
55668,3.0,158.08499
55669,1.0,144.81264
55670,1.0,146.12978
55671,2.0,144.83032
55672,3.0,144.16489
55673,1.0,144.9325
55674,3.0,145.753
55675,1.0,147.30095
55676,2.0,146.7255
55677,1.0,145.2526
55678,1.5,146.2572
55679,2.0,146.9501
55680,3.0,148.51488
55681,3.0,151.40228
55682,6.0,153.1829
55683,2.0,157.29298
55684,2.0,156.75995
55685,2.0,154.24744
55686,1.5,154.69667
55687,1.0,155.41861
55688,1.0,159.44609
55689,2.5,158.82564
55690,3.0,156.1936
55691,4.0,156.69487
55692,41.0,158.0558
55693,48.0,157.45029
55694,49.99999999999999,153.09395
55695,45.0,151.7387
55696,52.99999999999999,152.93631
55697,32.0,152.01138
55698,26.0,149.05856
55699,23.000000000000004,149.3936
55700,42.0,149.80574
55701,54.0,150.85808
55702,36.0,152.03131
55703,49.99999999999999,154.5167
55704,37.0,154.02213
55705,24.0,151.45155
55706,24.0,151.88705
55707,59.00000000000001,152.37253
55708,63.0,153.45062
55709,22.0,154.65099
55710,27.0,162.60739
55711,26.0,166.97868
55712,11.0,166.32372
55713,24.0,168.6008
55714,20.0,167.77222
55715,15.0,166.95241
55716,15.0,167.57971
55717,29.0,168.22575
55718,27.0,169.0861
55719,17.0,169.97392
55720,17.0,172.10658
55721,10.0,171.36163
55722,16.0,170.59608
55723,13.0,171.24573
55724,21.0,171.92044
55725,31.000000000000004,172.7976
55726,10.0,173.71222
55727,8.0,146.55463
55728,11.0,127.98847
55729,8.0,126.32119
55730,13.0,129.07259
55731,6.999999999999999,130.54514
55732,8.0,126.38867
55733,9.0,126.10361
55734,6.999999999999999,125.214066
55735,8.0,125.139366
55736,6.0,125.16582
55737,11.0,130.75102
55738,13.999999999999998,132.22272
55739,4.0,128.71985
55740,12.0,128.47102
55741,11.0,127.729
55742,12.0,127.73741
55743,8.0,127.85728
55744,9.0,121.658485
55745,10.0,113.5841
55746,11.0,112.10228
55747,8.0,114.33369
55748,11.0,114.97285
55749,11.0,114.27032
55750,8.0,113.67615
55751,6.999999999999999,113.046425
55752,13.999999999999998,112.6178
55753,15.0,112.34304
55754,17.0,114.83049
55755,1.0,115.57458
55756,6.999999999999999,114.86896
55757,4.0,114.39448
55758,10.0,114.01857
55759,13.999999999999998,113.84461
55760,33.0,113.81713
55761,20.0,140.6907
55762,37.0,151.65575
55763,19.0,151.25374
55764,26.0,154.77995
55765,18.0,153.4647
55766,21.0,151.36003
55767,22.0,151.62518
55768,19.0,151.91624
55769,27.0,152.69296
55770,13.999999999999998,153.60345
55771,18.0,156.59561
55772,13.0,155.60373
55773,13.999999999999998,153.55159
55774,35.0,153.83975
55775,29.0,154.19058
55776,30.0,155.00714
55777,13.0,155.95903
55778,11.0,140.05634
55779,4.0,129.07893
55780,24.999999999999996,125.852715
55781,10.0,129.70882
55782,16.0,130.79791
55783,6.0,126.79618
55784,6.999999999999999,126.40396
55785,3.0,125.50377
55786,6.999999999999999,125.41207
55787,6.0,125.42907
55788,17.0,131.09225
55789,10.0,132.5356
55790,6.0,129.02586
55791,6.0,128.74338
55792,4.0,127.98968
55793,8.0,127.98212
55794,82.0,128.09203
55795,67.0,150.78853
55796,72.0,163.76654
55797,74.0,164.90869
55798,91.0,168.18625
55799,52.0,167.60272
55800,81.0,166.90175
55801,80.0,167.58058
55802,84.0,168.22627
55803,46.00000000000001,169.08696
55804,70.0,169.97461
55805,67.0,172.1071
55806,49.99999999999999,171.36267
55807,68.0,170.59694
55808,83.0,171.24641
55809,131.0,171.92113
55810,81.0,172.7976
55811,2.0,173.71257
55812,3.0,170.95207
55813,1.0,167.6582
55814,1.0,167.20758
55815,2.0,168.6226
55816,4.0,167.76845
55817,3.0,166.85178
55818,6.0,167.38396
55819,1.0,168.49709
55820,1.0,169.78313
55821,5.0,171.98311
55822,6.0,171.00908
55823,1.0,172.09422
55824,9.0,184.9359
55825,3.0,188.80403
55826,2.0,192.01616
55827,1.0,191.83705
55828,6.999999999999999,189.36024
55829,5.0,188.47672
55830,1.0,189.93073
55831,1.0,191.63922
55832,3.0,193.51051
55833,1.0,195.27963
55834,13.0,195.83946
55835,3.0,193.28247
55836,2.0,192.30345
55837,2.0,193.4736
55838,5.0,194.94666
55839,10.0,196.58784
55840,3.0,198.15622
55841,4.0,173.74399
55842,4.0,156.0217
55843,2.0,152.8106
55844,1.0,152.27568
55845,1.0,151.2673
55846,1.0,148.0945
55847,4.0,148.4685
55848,4.0,148.8573
55849,5.0,149.89539
55850,2.0,151.03477
55851,5.0,153.51537
55852,1.0,153.14082
55853,2.0,150.5938
55854,2.0,151.08406
55855,5.0,151.55322
55856,2.0,152.61896
55857,2.0,153.78978
55858,11.0,153.40855
55859,15.0,153.61858
55860,6.999999999999999,153.87375
55861,10.0,157.04451
55862,9.0,155.8699
55863,1.0,153.47621
55864,4.0,153.50163
55865,6.999999999999999,153.72813
55866,9.0,154.47789
55867,4.0,155.39508
55868,12.0,158.69444
55869,6.999999999999999,157.63593
55870,3.0,155.40848
55871,6.0,155.49846
55872,8.0,155.79468
55873,6.999999999999999,156.58737
55874,124.00000000000001,157.54216
55875,160.0,165.16028
55876,165.0,167.5689
55877,105.99999999999999,166.7137
55878,132.0,168.69989
55879,107.0,167.8428
55880,72.0,166.99121
55881,85.0,167.61441
55882,104.0,168.25804
55883,125.0,169.11632
55884,46.00000000000001,170.0019
55885,51.0,172.1253
55886,55.0,171.39203
55887,52.0,170.62665
55888,86.0,171.27354
55889,123.0,171.94637
55890,121.00000000000001,172.82114
55891,5.0,173.73404
55892,6.999999999999999,159.07602
55893,4.0,140.10992
55894,6.0,139.3423
55895,4.0,138.24995
55896,3.0,140.41405
55897,4.0,135.40205
55898,4.0,136.16658
55899,4.0,135.76405
55900,3.0,136.51707
55901,9.0,137.2268
55902,1.0,140.1362
55903,5.0,142.22232
55904,4.0,138.167
55905,9.0,138.82266
55906,5.0,138.5783
55907,1.0,139.35124
55908,4.0,140.11954
55909,5.0,143.06927
55910,3.4999999999999996,148.89816
55911,2.0,150.5622
55912,2.0,154.43187
55913,1.5,153.61101
55914,1.0,151.49432
55915,2.0,151.75775
55916,2.0,152.04178
55917,1.5,152.81541
55918,2.0,153.7266
55919,1.0,156.72612
55920,2.0,156.12732
55921,5.0,154.37726
55922,4.0,154.71556
55923,1.0,155.20876
55924,15.0,156.14621
55925,18.0,155.49228
55926,33.0,153.34055
55927,24.999999999999996,152.77248
55928,27.0,155.16084
55929,19.0,153.89711
55930,10.0,151.59787
55931,22.0,151.80531
55932,17.0,152.08661
55933,13.0,152.85971
55934,6.0,153.77072
55935,6.999999999999999,156.79138
55936,17.0,155.7933
55937,13.999999999999998,153.73311
55938,24.0,154.00032
55939,20.0,154.34222
55940,20.0,155.15518
55941,24.999999999999996,156.10687
55942,36.0,164.28842
55943,40.0,167.25911
55944,21.0,166.52498
55945,22.0,168.61385
55946,18.0,167.75041
55947,12.0,166.90982
55948,17.0,167.5428
55949,23.000000000000004,168.19089
55950,39.0,169.05399
55951,27.0,169.9437
55952,24.0,172.08667
55953,15.0,171.32936
55954,31.000000000000004,170.5638
55955,26.0,171.21567
55956,42.0,171.89279
55957,33.0,172.77185
55958,9.0,173.68852
55959,13.999999999999998,163.03276
55960,17.0,155.08081
55961,6.999999999999999,155.85822
55962,10.0,158.30841
55963,12.0,157.07747
55964,6.999999999999999,154.48596
55965,9.0,154.46432
55966,6.0,154.67554
55967,10.0,155.41963
55968,9.0,156.34215
55969,13.999999999999998,159.80054
55970,15.0,158.62558
55971,4.0,156.31639
55972,13.999999999999998,156.34729
55973,13.0,156.63235
55974,11.0,157.42007
55975,4.0,158.37933
55976,5.0,154.95529
55977,13.0,147.5369
55978,12.0,146.06229
55979,8.0,145.6426
55980,4.0,145.52632
55981,4.0,143.61536
55982,1.0,145.35597
55983,4.0,146.02003
55984,4.0,147.34387
55985,4.0,148.48877
55986,6.999999999999999,148.31584
55987,5.0,146.51427
55988,1.0,147.71498
55989,3.0,148.47812
