,Predicciones Venta
1872,171.26479
1873,171.93796
1874,172.81323
1875,173.72699
1876,229.9949
1877,248.4381
1878,256.54288
1879,277.48502
1880,271.20947
1881,267.08136
1882,265.10272
1883,263.4832
1884,262.17343
1885,260.8482
1886,278.8717
1887,271.55206
1888,267.06058
1889,264.75
1890,262.98654
1891,261.52017
1892,260.06342
1893,181.43303
1894,162.31409
1895,156.47592
1896,156.57002
1897,154.6934
1898,152.10138
1899,152.1917
1900,152.45186
1901,153.21725
1902,154.12808
1903,157.21022
1904,156.19875
1905,154.114
1906,154.33794
1907,154.66472
1908,155.47133
1909,156.42303
1910,164.49037
1911,167.34119
1912,166.58044
1913,168.64253
1914,167.78493
1915,166.94244
1916,167.57199
1917,168.21837
1918,169.07974
1919,169.96791
1920,172.10246
1921,171.35493
1922,170.58922
1923,171.23936
1924,171.91443
1925,172.79211
1926,173.70708
1927,170.91652
1928,167.60857
1929,167.15607
1930,168.58707
1931,167.7123
1932,166.7951
1933,167.44286
1934,168.09764
1935,168.96744
1936,169.86368
1937,172.03464
1938,171.2423
1939,170.41096
1940,171.45059
1941,173.01073
1942,174.79599
1943,175.97609
1944,176.15553
1945,174.09448
1946,172.64906
1947,173.24324
1948,175.0024
1949,177.22437
1950,179.48067
1951,179.20831
1952,177.0918
1953,175.6802
1954,176.9867
1955,178.8683
1956,181.01248
1957,183.12883
1958,164.2077
1959,148.3313
1960,147.38458
1961,145.6328
1962,145.43376
1963,142.96727
1964,144.27599
1965,144.90794
1966,146.14386
1967,147.29425
1968,148.966
1969,149.2327
1970,147.74606
1971,148.89954
1972,149.6706
1973,150.91508
1974,130.88342
1975,114.948296
1976,113.16286
1977,114.39242
1978,115.250015
1979,114.38692
1980,113.81284
1981,113.231544
1982,112.85581
1983,112.630165
1984,115.00067
1985,115.17497
1986,114.55384
1987,114.321495
1988,114.17552
1989,114.19957
1990,183.02373
1991,206.86943
1992,211.49452
1993,218.45337
1994,214.42365
1995,212.54909
1996,212.94011
1997,213.67183
1998,214.61255
1999,215.4729
2000,221.36824
2001,217.27911
2002,215.19144
2003,215.3192
2004,215.83815
2005,216.56438
2006,217.23807
2007,180.62215
2008,171.99806
2009,168.56886
2010,169.11151
2011,167.89981
2012,166.8686
2013,167.46227
2014,168.11568
2015,168.98427
2016,169.8793
2017,172.04494
2018,171.25963
2019,170.49356
2020,171.15059
2021,171.83302
2022,172.71724
2023,173.63803
2024,158.07211
2025,144.79666
2026,145.07263
2027,144.34348
2028,143.90541
2029,141.90308
2030,142.97911
2031,143.58084
2032,144.66753
2033,145.71814
2034,147.25493
2035,146.71622
2036,145.24487
2037,146.24998
2038,146.9252
2039,148.02803
2040,149.11952
2041,150.80794
2042,151.56404
2043,152.64574
2044,155.81581
2045,154.81361
2046,152.53378
2047,152.70018
2048,152.9454
2049,153.70375
2050,154.61716
2051,157.78362
2052,156.75394
2053,154.61389
2054,154.78613
2055,155.10107
2056,155.90201
2057,156.85509
2058,152.0119
2059,141.61441
2060,138.65884
2061,138.8237
2062,140.41869
2063,135.6356
2064,136.2691
2065,135.8719
2066,136.61977
2067,137.33363
2068,140.2619
2069,142.33154
2070,138.27057
2071,138.90045
2072,138.6578
2073,139.42714
2074,140.19836
2075,153.16676
2076,164.59856
2077,165.00073
2078,168.22952
2079,167.53644
2080,166.8224
2081,167.4827
2082,168.1349
2083,169.00195
2084,169.89545
2085,172.0554
2086,171.27733
2087,170.51143
2088,171.16707
2089,171.84796
2090,172.7308
2091,173.65092
2092,181.32433
2093,183.88441
2094,186.53209
2095,184.74168
2096,182.5173
2097,181.92554
2098,183.65242
2099,185.60287
2100,187.7031
2101,189.6977
2102,188.93092
2103,186.71875
2104,186.04507
2105,187.49083
2106,189.20467
2107,191.07475
2108,192.86877
2109,176.43579
2110,170.06116
2111,168.01195
2112,168.93086
2113,167.87578
2114,166.88904
2115,167.49489
2116,168.14624
2117,169.0126
2118,169.9054
2119,172.0616
2120,171.2878
2121,170.52206
2122,171.17703
2123,171.85707
2124,172.73906
2125,173.6583
2126,145.93211
2127,126.67357
2128,125.14847
2129,127.319084
2130,129.00354
2131,124.8282
2132,124.73633
2133,123.89659
2134,123.906204
2135,123.982796
2136,129.18816
2137,130.78572
2138,127.3184
2139,127.233734
2140,126.54718
2141,126.6327
2142,126.801674
2143,141.6716
2144,151.02156
2145,153.65103
2146,158.31253
2147,157.32631
2148,154.95134
2149,154.92506
2150,155.13147
2151,155.87402
2152,156.82933
2153,160.33684
2154,159.09851
2155,156.75275
2156,156.75668
2157,157.0366
2158,157.82225
2159,159.51358
2160,135.92976
2161,116.46549
2162,113.67906
2163,114.6591
2164,115.03604
2165,114.25023
2166,113.61948
2167,112.96743
2168,112.513565
2169,112.21613
2170,114.76197
2171,115.42827
2172,114.76712
2173,114.28835
2174,113.894585
2175,113.699844
2176,113.653305
2177,148.41115
2178,163.97485
2179,165.83292
2180,166.77278
2181,167.90411
2182,171.63538
2183,171.09872
2184,170.94452
2185,171.75713
2186,157.06923
2187,144.48172
2188,144.85281
2189,144.22705
2190,143.81543
2191,141.83731
2192,142.92073
2193,143.52486
2194,144.61429
2195,145.6661
2196,147.18777
2197,146.6532
2198,145.19095
2199,146.20241
2200,146.8809
2201,147.9858
2202,149.079
2203,171.28282
2204,184.849
2205,186.4105
2206,185.88503
2207,185.50276
2208,187.29112
2209,189.44937
2210,192.11113
2211,192.64777
2212,191.22209
2213,191.11168
2214,192.80128
2215,194.39783
2216,196.07799
2217,177.09436
2218,158.67435
2219,154.85036
2220,154.10112
2221,152.64282
2222,149.35788
2223,149.58919
2224,150.00632
2225,151.06174
2226,152.24202
2227,154.72723
2228,154.20741
2229,151.63274
2230,152.05759
2231,152.54666
2232,153.62733
2233,154.83302
2234,153.43208
2235,150.15744
2236,149.18822
2237,150.53317
2238,150.05714
2239,147.25166
2240,147.75002
2241,148.12814
2242,149.15988
2243,150.2749
2244,152.63612
2245,152.38867
2246,149.91478
2247,150.46791
2248,150.92986
2249,151.98889
2250,153.13911
2251,190.5965
2252,208.9346
2253,213.86588
2254,221.94765
2255,218.07146
2256,216.0863
2257,216.33754
2258,216.91899
2259,217.71564
2260,218.43637
2261,225.13127
2262,220.82353
2263,218.57237
2264,218.54095
2265,218.91309
2266,219.49866
2267,220.03531
2268,181.20378
2269,172.35593
2270,168.76703
2271,169.22571
2272,168.04561
2273,167.01183
2274,167.59431
2275,168.23915
2276,169.0988
2277,169.98595
2278,172.11449
2279,171.37451
2280,170.60913
2281,171.2574
2282,171.9316
2283,172.80722
2284,173.72133
2285,162.96011
2286,192.54903
2287,303.95142
2288,255.45087
2289,223.1092
2290,192.92923
2291,174.4436
2292,165.67957
2293,172.80585
2294,291.00415
2295,246.63016
2296,217.95107
2297,188.72263
2298,174.84355
2299,167.10524
2300,170.46352
2301,284.37122
2302,179.26842
2303,176.84142
2304,170.49889
2305,168.71466
2306,167.14697
2307,167.60222
2308,167.95837
2309,171.08928
2310,171.08516
2311,170.3603
2312,171.57613
2313,172.59395
2314,229.92467
2315,249.00479
2316,257.35068
2317,278.69055
2318,272.39352
2319,268.23672
2320,266.20828
2321,264.53928
2322,263.1816
2323,261.81006
2324,277.23654
2325,271.0211
2326,266.8466
2327,264.52246
2328,262.67038
2329,261.09464
2330,173.2841
2331,152.3502
2332,147.10226
2333,145.04962
2334,144.02081
2335,141.88368
2336,142.90733
2337,143.51233
2338,144.60226
2339,145.65443
2340,147.17267
2341,146.63945
2342,145.17892
2343,146.19211
2344,146.87077
2345,147.97635
2346,149.06972
2347,159.69046
2348,165.62685
2349,165.76012
2350,168.31126
2351,167.54314
2352,166.76488
2353,167.44165
2354,168.09662
2355,168.96606
2356,169.86247
2357,172.03395
2358,171.24109
2359,170.47554
2360,171.13393
2361,171.81757
2362,172.70316
2363,173.62498
2364,170.87892
2365,167.60307
2366,167.17393
2367,168.60097
2368,167.73994
2369,166.82361
2370,167.4705
2371,168.1234
2372,168.99147
2373,169.886
2374,172.04906
2375,171.26668
2376,170.50061
2377,171.15677
2378,171.83904
2379,172.72256
2380,173.64302
2381,162.87924
2382,151.8534
2383,152.22656
2384,152.83618
2385,152.20921
2386,149.1865
2387,149.58833
2388,150.00563
2389,151.06105
2390,152.24133
2391,154.72655
2392,154.20673
2393,151.63222
2394,152.05707
2395,152.54597
2396,153.62665
2397,154.8325
2398,147.14587
2399,136.23029
2400,132.4214
2401,134.96364
2402,138.1921
2403,134.28928
2404,135.48654
2405,134.00232
2406,133.26819
2407,132.34534
2408,137.48251
2409,140.78583
2410,137.67142
2411,138.09901
2412,136.6196
2413,135.9004
2414,135.0878
2415,140.48909
2416,145.15334
2417,147.66724
2418,150.74611
2419,150.74817
2420,148.05997
2421,148.58734
2422,148.9794
2423,150.0192
2424,151.16272
2425,153.64467
2426,153.25485
2427,150.70369
2428,151.18694
2429,151.65797
2430,152.72542
2431,153.90002
2432,151.37445
2433,146.67896
2434,145.45987
2435,145.52856
2436,145.1882
2437,143.00745
2438,144.28114
2439,144.91154
2440,146.14592
2441,147.29579
2442,148.49977
2443,148.31293
2444,146.51393
2445,147.71532
2446,148.43176
2447,149.66664
2448,150.8519
2449,135.77866
2450,126.38094
2451,124.82477
2452,129.20293
2453,130.69849
2454,126.76492
2455,126.44036
2456,125.53897
2457,125.44521
2458,125.46067
2459,131.13347
2460,132.57321
2461,129.06296
2462,128.77583
2463,128.02094
2464,128.01149
2465,128.12036
2466,150.78612
2467,163.7315
2468,164.86336
2469,168.15363
2470,167.55
2471,166.84834
2472,167.53026
2473,168.17905
2474,169.043
2475,169.93373
2476,172.0803
2477,171.31854
2478,170.55281
2479,171.2052
2480,171.88368
2481,172.76326
2482,173.68062
2483,160.74571
2484,146.55273
2485,146.8797
2486,145.39238
2487,145.38277
2488,142.94649
2489,144.27823
2490,144.90932
2491,146.14455
2492,147.29477
2493,148.4941
2494,148.30692
2495,146.5129
2496,147.71669
2497,148.43434
2498,149.6699
2499,150.8555
2500,149.61702
2501,149.76933
2502,150.8828
2503,153.79562
2504,152.89784
2505,150.71588
2506,151.07738
2507,151.39919
2508,152.18843
2509,153.10013
2510,156.00385
2511,155.03221
2512,153.00362
2513,153.35548
2514,153.7338
2515,154.56134
2516,155.51357
2517,150.91286
2518,145.0254
2519,143.93013
2520,144.30244
2521,143.60385
2522,141.80658
2523,142.85771
2524,143.46494
2525,144.55728
2526,145.61047
2527,147.11565
2528,146.58588
2529,145.13342
2530,146.15175
2531,146.833
2532,147.94113
2533,149.03572
2534,159.72446
2535,165.72113
2536,165.88083
2537,168.39542
2538,167.68034
2539,166.90398
2540,167.5732
2541,168.21906
2542,169.0801
2543,169.96843
2544,172.10298
2545,171.35562
2546,170.59042
2547,171.23988
2548,171.91545
2549,172.79247
2550,173.70793
2551,171.02454
2552,167.7693
2553,167.32762
2554,168.70796
2555,167.90085
2556,166.98624
2557,167.62248
2558,168.2656
2559,169.12337
2560,170.00879
2561,172.1296
2562,171.39925
2563,170.63387
2564,171.28041
2565,171.86978
2566,173.2405
2567,162.53973
2568,151.16272
2569,151.47475
2570,152.00194
2571,151.48746
2572,148.45717
2573,148.89903
2574,149.29863
2575,150.34341
2576,151.49861
2577,153.98297
2578,153.55211
2579,150.9927
2580,151.45723
2581,151.93394
2582,153.00482
2583,154.18973
2584,149.27803
2585,144.87206
2586,143.7931
2587,144.46524
2588,143.75514
2589,141.97092
2590,142.99904
2591,143.60008
2592,144.68608
2593,145.73584
2594,147.27776
2595,146.73785
2596,145.26324
2597,146.26646
2598,146.94101
2599,148.04263
2600,149.1336
2601,159.8244
2602,165.78741
2603,165.92462
2604,168.4229
2605,167.71573
2606,166.93866
2607,167.60445
2608,168.24876
2609,169.10756
2610,169.99384
2611,172.11998
2612,171.38327
2613,170.61807
2614,171.26581
2615,171.93915
2616,172.81444
2617,173.72768
2618,200.50818
2619,209.05154
2620,213.6751
2621,220.39163
2622,216.5029
2623,214.48547
2624,214.81433
2625,215.46327
2626,216.32465
2627,217.10825
2628,223.44441
2629,219.23454
2630,217.05672
2631,217.09674
2632,217.53464
2633,218.18341
2634,218.78188
2635,181.01952
2636,172.29532
2637,168.7763
2638,169.2434
2639,168.08443
2640,167.05286
2641,167.6338
2642,168.27556
2643,169.13298
2644,170.01788
2645,172.13577
2646,171.40904
2647,170.644
2648,171.28952
2649,171.96097
2650,172.8347
2651,173.74673
2652,146.24963
2653,127.31428
2654,125.68889
2655,128.13083
2656,129.71158
2657,125.544815
2658,125.360725
2659,124.49746
2660,124.467064
2661,124.520294
2662,129.9039
2663,131.44446
2664,127.95945
2665,127.79803
2666,127.085365
2667,127.13465
2668,127.28045
2669,139.8312
2670,143.8848
2671,144.00174
2672,145.23439
2673,145.0261
2674,142.99423
2675,144.2868
2676,144.9155
2677,146.149
2678,147.29837
2679,148.51024
2680,148.32426
2681,146.51616
2682,147.71394
2683,148.4285
2684,149.66252
2685,150.84743
2686,149.96046
2687,148.09879
2688,148.69107
2689,150.5682
2690,150.31749
2691,147.51509
2692,148.03989
2693,148.41922
2694,149.45319
2695,150.57765
2696,153.04071
2697,152.72629
2698,150.19693
2699,150.71725
2700,151.17818
2701,152.23944
2702,153.39738
2703,134.5211
2704,122.242355
2705,119.72416
2706,120.2505
2707,122.068565
2708,119.01184
2709,120.02142
2710,119.81741
2711,122.55215
2712,124.46362
2713,121.89959
2714,122.58305
2715,122.4953
2716,134.98991
2717,140.40031
2718,141.8744
2719,143.87878
2720,143.49928
2721,141.90257
2722,142.97705
2723,143.5793
2724,144.66615
2725,145.71643
2726,147.25269
2727,146.71432
2728,145.24281
2729,146.24861
2730,146.92401
2731,148.02701
2732,149.11815
2733,188.78978
2734,207.97757
2735,213.69055
2736,222.03128
2737,218.26035
2738,216.29564
2739,216.58739
2740,217.15753
2741,217.94368
2742,218.65411
2743,225.40758
2744,221.08386
2745,218.82051
2746,218.77776
2747,219.13907
2748,219.71419
2749,220.24103
2750,181.11534
2751,172.2122
2752,168.61453
2753,169.11821
2754,167.87973
2755,166.84335
2756,167.43668
2757,168.09198
2758,168.96211
2759,169.85835
2760,172.03154
2761,171.2373
2762,170.29092
2763,171.88574
2764,173.3765
2765,161.15527
2766,151.3468
2767,151.76102
2768,153.07248
2769,152.04916
2770,149.71214
2771,150.12
2772,150.50363
2773,151.33376
2774,152.25163
2775,155.00818
2776,154.07124
2777,152.08437
2778,152.51077
2779,152.9454
2780,153.80627
2781,154.76466
2782,154.48492
2783,150.55583
2784,149.5576
2785,150.77066
2786,150.23299
2787,147.3839
2788,147.75327
2789,148.43915
2790,151.50429
2791,151.8103
2792,149.78908
2793,150.46362
2794,151.00456
2795,152.08437
2796,153.2485
2797,191.37459
2798,209.90245
2799,214.88474
2800,223.28625
2801,219.3453
2802,217.30675
2803,217.50235
2804,218.03195
2805,218.7793
2806,219.45161
2807,226.42094
2808,222.0385
2809,219.731
2810,219.64497
2811,219.96661
2812,220.50377
2813,220.99388
2814,258.16293
2815,261.8796
2816,263.3214
2817,282.49133
2818,274.86758
2819,270.1891
2820,267.86237
2821,266.11847
2822,264.6892
2823,263.24826
2824,281.90936
2825,274.42093
2826,269.80508
2827,267.36606
2828,265.4819
2829,263.89893
2830,262.33005
2831,157.26552
2832,129.036
2833,123.20024
2834,120.89963
2835,122.62118
2836,118.61104
2837,119.73206
2838,119.34791
2839,119.96149
2840,120.428925
2841,123.1798
2842,124.8768
2843,122.00331
2844,122.91105
2845,122.71065
2846,123.34724
2847,123.896935
2848,147.23311
2849,162.26996
2850,164.25665
2851,167.90016
2852,167.4176
2853,166.77122
2854,167.49437
2855,168.1459
2856,169.01225
2857,169.90489
2858,172.06125
2859,171.28728
2860,170.52156
2861,171.17635
2862,171.8569
2863,172.73888
2864,173.6583
2865,162.25793
2866,150.18095
2867,150.37672
2868,150.64651
2869,150.33018
2870,147.34387
2871,147.87503
2872,148.2542
2873,149.28696
2874,150.40591
2875,152.81146
2876,152.5348
2877,150.03654
2878,150.57559
2879,151.03702
2880,152.09724
2881,153.25073
2882,188.57356
2883,206.10559
2884,210.7786
2885,217.82108
2886,213.92136
2887,212.88464
2888,212.91331
2889,214.39685
2890,220.7787
2891,216.86833
2892,214.3055
2893,215.19212
2894,216.19913
2895,217.01155
2896,174.40651
2897,148.15099
2898,142.64734
2899,140.4568
2900,141.49815
2901,136.39188
2902,136.83803
2903,136.46744
2904,137.1966
2905,138.08202
2906,140.98332
2907,142.92606
2908,138.84688
2909,139.35724
2910,139.12645
2911,139.87912
2912,140.7824
2913,155.28896
2914,171.03777
2915,174.5001
2916,175.88644
2917,174.05258
2918,172.71227
2919,173.56403
2920,175.44493
2921,177.70657
2922,179.96957
2923,179.45181
2924,177.21028
2925,175.93246
2926,177.41171
2927,179.3366
2928,181.49005
2929,183.60124
2930,168.06467
2931,153.79614
2932,152.07028
2933,152.02632
2934,151.22746
2935,148.1235
2936,148.52364
2937,148.91414
2938,149.95274
2939,151.0942
2940,153.5753
2941,153.19354
2942,150.64479
2943,151.13197
2944,151.60216
2945,152.6679
2946,153.84113
2947,151.3377
2948,146.67105
2949,145.45987
2950,145.53664
2951,145.1973
2952,143.01346
2953,144.28389
2954,144.9136
2955,146.14763
2956,147.29683
2957,148.5056
2958,148.3191
2959,146.51512
2960,147.71446
2961,148.42953
2962,149.66423
2963,150.84932
2964,159.46498
2965,165.59595
2966,165.68799
2967,168.3044
2968,167.54176
2969,166.77122
2970,167.44337
2971,168.09833
2972,168.96796
2973,169.86385
2974,172.03497
2975,171.2428
2976,170.47691
2977,171.1353
2978,171.81894
2979,172.70436
2980,173.62636
2981,162.41643
2982,152.40894
2983,151.90474
2984,147.30507
2985,147.81715
2986,148.22946
2987,150.01266
2988,152.38368
2989,152.2731
2990,149.82841
2991,150.40868
2992,150.87044
2993,151.92947
2994,153.07764
2995,191.02634
2996,315.11996
2997,527.2441
2998,438.60068
2999,356.88113
3000,296.46176
3001,248.75562
3002,237.48369
3003,317.03677
3004,523.8353
3005,434.28314
3006,352.87323
3007,294.06927
3008,247.35416
3009,235.20816
3010,315.51373
3011,520.26013
3012,487.11215
3013,435.58768
3014,389.383
3015,320.9906
3016,256.98386
3017,208.92705
3018,204.33647
3019,205.44444
3020,206.74338
3021,207.95319
3022,211.8323
3023,208.30333
3024,206.63141
3025,207.15793
3026,208.04369
3027,209.12143
3028,210.13754
3029,183.85934
3030,161.48276
3031,155.89291
3032,154.51773
3033,152.74414
3034,149.33932
3035,149.5217
3036,149.93729
3037,150.9915
3038,152.1692
3039,154.65477
3040,154.14337
3041,151.57022
3042,151.99902
3043,152.48656
3044,153.56654
3045,154.77051
3046,168.95044
3047,178.67561
3048,180.9
3049,178.87018
3050,176.7085
3051,176.39613
3052,178.29817
3053,180.42827
3054,182.70244
3055,184.87184
3056,183.10083
3057,181.14024
3058,180.70045
3059,182.36482
3060,184.26549
3061,186.31468
3062,188.28696
3063,162.29948
3064,146.9247
3065,145.67264
3066,144.98059
3067,144.76799
3068,142.9992
3069,143.99144
3070,144.65018
3071,145.7573
3072,147.60867
3073,147.5168
3074,146.30614
3075,147.29013
3076,148.02614
3077,149.1609
3078,150.68858
3079,149.33057
3080,149.88113
3081,151.75465
3082,151.29701
3083,148.44824
3084,148.90521
3085,149.30533
3086,150.34995
3087,151.50548
3088,153.98984
3089,153.55812
3090,150.99889
3091,151.46255
3092,151.93944
3093,153.01083
3094,154.1959
3095,162.25192
3096,166.79956
3097,166.18684
3098,168.52232
3099,167.66661
3100,166.85074
3101,167.48647
3102,168.13869
3103,169.00505
3104,169.89871
